story_id	bytes	mb	ok	error
49248	15378593	14.67	True	-
49249	14327836	13.66	True	-
49250	14104397	13.45	True	-
49251	14142337	13.49	True	-
49252	14104476	13.45	True	-
49253	14142311	13.49	True	-
49254	14142316	13.49	True	-
49255	3697696	3.53	True	-
49256	3247694	3.10	True	-
49257	3247748	3.10	True	-
49258	3697751	3.53	True	-
49259	3697738	3.53	True	-
49260	2372736	2.26	True	-
49261	2372736	2.26	True	-
49262	2372723	2.26	True	-
49263	2372733	2.26	True	-
49264	2372712	2.26	True	-
49265	2120836	2.02	True	-
49266	2915484	2.78	True	-
49267	2915535	2.78	True	-
49268	2120928	2.02	True	-
49269	2915470	2.78	True	-
49270	11787288	11.24	True	-
49271	11741780	11.20	True	-
49272	11741791	11.20	True	-
49273	11787295	11.24	True	-
49274	11787289	11.24	True	-
49275	4004851	3.82	True	-
49276	6979769	6.66	True	-
49277	6979729	6.66	True	-
49278	4004882	3.82	True	-
49279	4004818	3.82	True	-
49280	497261	0.47	True	-
49281	425380	0.41	True	-
49282	497220	0.47	True	-
49283	497302	0.47	True	-
49284	497300	0.47	True	-
49285	1522565	1.45	True	-
49286	1518310	1.45	True	-
49287	1522553	1.45	True	-
49288	1522557	1.45	True	-
49289	1522531	1.45	True	-
49290	5679249	5.42	True	-
49291	5575437	5.32	True	-
49292	5679358	5.42	True	-
49293	5575395	5.32	True	-
49294	5679294	5.42	True	-
49295	1182991	1.13	True	-
49296	1219865	1.16	True	-
49297	1219962	1.16	True	-
49298	1220026	1.16	True	-
49299	1183027	1.13	True	-
49300	6098852	5.82	True	-
49301	6343965	6.05	True	-
49302	6098737	5.82	True	-
49303	6098794	5.82	True	-
49304	6098717	5.82	True	-
49305	1617147	1.54	True	-
49306	1961759	1.87	True	-
49307	1961716	1.87	True	-
49308	1961809	1.87	True	-
49309	1617172	1.54	True	-
49310	8396700	8.01	True	-
49311	7266276	6.93	True	-
49312	8396793	8.01	True	-
49313	7266266	6.93	True	-
49314	7266254	6.93	True	-
49315	1647619	1.57	True	-
49316	1953231	1.86	True	-
49317	1647635	1.57	True	-
49318	1647596	1.57	True	-
49319	1647539	1.57	True	-
49320	15880690	15.15	True	-
49321	15337472	14.63	True	-
49322	15880681	15.14	True	-
49323	15337465	14.63	True	-
49324	15337542	14.63	True	-
49325	465906	0.44	True	-
49326	361866	0.35	True	-
49327	465885	0.44	True	-
49328	361811	0.35	True	-
49329	465916	0.44	True	-
49330	224945	0.21	True	-
49331	235949	0.23	True	-
49332	224994	0.21	True	-
49333	235941	0.23	True	-
49334	224999	0.21	True	-
49335	24592660	23.45	True	-
49336	22216632	21.19	True	-
49337	24592811	23.45	True	-
49338	24592700	23.45	True	-
49339	24592669	23.45	True	-
49340	7208720	6.87	True	-
49341	7221186	6.89	True	-
49342	7208686	6.87	True	-
49343	7208679	6.87	True	-
49344	7208657	6.87	True	-
49345	13000505	12.40	True	-
49346	13861406	13.22	True	-
49347	13861429	13.22	True	-
49348	13000494	12.40	True	-
49349	13000592	12.40	True	-
49350	750488	0.72	True	-
49351	813458	0.78	True	-
49352	750490	0.72	True	-
49353	813444	0.78	True	-
49354	813558	0.78	True	-
49355	216432	0.21	True	-
49356	427135	0.41	True	-
49357	216410	0.21	True	-
49358	216421	0.21	True	-
49359	427175	0.41	True	-
49360	17681280	16.86	True	-
49361	26265723	25.05	True	-
49362	26265674	25.05	True	-
49363	26265807	25.05	True	-
49364	17681342	16.86	True	-
49365	873906	0.83	True	-
49366	599276	0.57	True	-
49367	873824	0.83	True	-
49368	873956	0.83	True	-
49369	873895	0.83	True	-
49370	1292882	1.23	True	-
49371	1279764	1.22	True	-
49372	1279734	1.22	True	-
49373	1279725	1.22	True	-
49374	1292962	1.23	True	-
49375	28121858	26.82	True	-
49376	32868611	31.35	True	-
49377	28121918	26.82	True	-
49378	32868606	31.35	True	-
49379	28121892	26.82	True	-
49380	11144218	10.63	True	-
49381	14922195	14.23	True	-
49382	14922181	14.23	True	-
49383	14922194	14.23	True	-
49384	11144259	10.63	True	-
49385	26786501	25.55	True	-
49386	24826461	23.68	True	-
49387	26786454	25.55	True	-
49388	26786528	25.55	True	-
49389	26786446	25.55	True	-
49390	15949691	15.21	True	-
49391	16890209	16.11	True	-
49392	16890168	16.11	True	-
49393	16890217	16.11	True	-
49394	15949664	15.21	True	-
49395	8780154	8.37	True	-
49396	8789716	8.38	True	-
49397	8789708	8.38	True	-
49398	8780089	8.37	True	-
49399	8789846	8.38	True	-
49400	3676948	3.51	True	-
49401	3816394	3.64	True	-
49402	3676937	3.51	True	-
49403	3676940	3.51	True	-
49404	3816354	3.64	True	-
49405	5988220	5.71	True	-
49406	5738357	5.47	True	-
49407	5738396	5.47	True	-
49408	5738422	5.47	True	-
49409	5988151	5.71	True	-
49410	3123538	2.98	True	-
49411	3870869	3.69	True	-
49412	3123531	2.98	True	-
49413	3123530	2.98	True	-
49414	3123635	2.98	True	-
49415	18067656	17.23	True	-
49416	18431979	17.58	True	-
49417	18067675	17.23	True	-
49418	18067642	17.23	True	-
49419	18067810	17.23	True	-
49420	8938438	8.52	True	-
49421	9853147	9.40	True	-
49422	8938395	8.52	True	-
49423	8938388	8.52	True	-
49424	9853086	9.40	True	-
49425	7064785	6.74	True	-
49426	6950231	6.63	True	-
49427	7064856	6.74	True	-
49428	6950156	6.63	True	-
49429	6950240	6.63	True	-
49430	21811232	20.80	True	-
49431	20784804	19.82	True	-
49432	20784752	19.82	True	-
49433	21811235	20.80	True	-
49434	21811206	20.80	True	-
49435	31990531	30.51	True	-
49436	28699986	27.37	True	-
49437	31990616	30.51	True	-
49438	31990608	30.51	True	-
49439	31990543	30.51	True	-
49440	-1	-1.00	False	No image found for 17912473 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
49441	-1	-1.00	False	No image found for 17913954 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
49442	-1	-1.00	False	No image found for 17912473 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
49443	-1	-1.00	False	No image found for 17912473 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
49444	-1	-1.00	False	No image found for 17912473 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
49445	16651562	15.88	True	-
49446	16485912	15.72	True	-
49447	16651575	15.88	True	-
49448	16651564	15.88	True	-
49449	16485951	15.72	True	-
49450	29674450	28.30	True	-
49451	29614717	28.24	True	-
49452	29614730	28.24	True	-
49453	29674388	28.30	True	-
49454	29674360	28.30	True	-
49455	9635581	9.19	True	-
49456	13169541	12.56	True	-
49457	9635470	9.19	True	-
49458	13169550	12.56	True	-
49459	13169457	12.56	True	-
49460	21191035	20.21	True	-
49461	25507105	24.33	True	-
49462	25507046	24.33	True	-
49463	25506957	24.33	True	-
49464	21190992	20.21	True	-
49465	10111876	9.64	True	-
49466	10468812	9.98	True	-
49467	10111928	9.64	True	-
49468	10468815	9.98	True	-
49469	10111779	9.64	True	-
49470	13546196	12.92	True	-
49471	29605118	28.23	True	-
49472	29605202	28.23	True	-
49473	13546218	12.92	True	-
49474	13546220	12.92	True	-
49475	12474565	11.90	True	-
49476	11269239	10.75	True	-
49477	11269177	10.75	True	-
49478	12474458	11.90	True	-
49479	12474454	11.90	True	-
49480	56344439	53.73	True	-
49481	55252350	52.69	True	-
49482	56344468	53.73	True	-
49483	56344449	53.73	True	-
49484	56344524	53.73	True	-
49485	14745580	14.06	True	-
49486	14411484	13.74	True	-
49487	14745644	14.06	True	-
49488	14745553	14.06	True	-
49489	14745558	14.06	True	-
49490	36697659	35.00	True	-
49491	33344571	31.80	True	-
49492	36697607	35.00	True	-
49493	36697602	35.00	True	-
49494	36697664	35.00	True	-
49495	5101365	4.87	True	-
49496	6245009	5.96	True	-
49497	6245073	5.96	True	-
49498	6245114	5.96	True	-
49499	5101363	4.87	True	-
49500	5213111	4.97	True	-
49501	4035115	3.85	True	-
49502	5213170	4.97	True	-
49503	5213181	4.97	True	-
49504	5213155	4.97	True	-
49505	6533367	6.23	True	-
49506	5515437	5.26	True	-
49507	6533256	6.23	True	-
49508	6533397	6.23	True	-
49509	6533269	6.23	True	-
49510	12266872	11.70	True	-
49511	12266817	11.70	True	-
49512	12266838	11.70	True	-
49513	12266804	11.70	True	-
49514	12266796	11.70	True	-
49515	29512259	28.15	True	-
49516	26385036	25.16	True	-
49517	29512220	28.15	True	-
49518	29512211	28.15	True	-
49519	26385086	25.16	True	-
49520	17418186	16.61	True	-
49521	14999284	14.30	True	-
49522	17418193	16.61	True	-
49523	17418141	16.61	True	-
49524	14999257	14.30	True	-
49525	37317267	35.59	True	-
49526	38630523	36.84	True	-
49527	38630598	36.84	True	-
49528	38630644	36.84	True	-
49529	37317370	35.59	True	-
49530	21031445	20.06	True	-
49531	19335312	18.44	True	-
49532	21031381	20.06	True	-
49533	21031504	20.06	True	-
49534	21031430	20.06	True	-
49535	8229331	7.85	True	-
49536	6349061	6.05	True	-
49537	8229311	7.85	True	-
49538	6349127	6.05	True	-
49539	8229390	7.85	True	-
49540	4933842	4.71	True	-
49541	4949104	4.72	True	-
49542	4949188	4.72	True	-
49543	4949099	4.72	True	-
49544	4933960	4.71	True	-
49545	7787300	7.43	True	-
49546	7875068	7.51	True	-
49547	7787249	7.43	True	-
49548	7787215	7.43	True	-
49549	7875124	7.51	True	-
49550	11164847	10.65	True	-
49551	10076548	9.61	True	-
49552	10076618	9.61	True	-
49553	10076556	9.61	True	-
49554	11164866	10.65	True	-
49555	4821135	4.60	True	-
49556	4134439	3.94	True	-
49557	4821174	4.60	True	-
49558	4134515	3.94	True	-
49559	4134479	3.94	True	-
49560	40149535	38.29	True	-
49561	42906474	40.92	True	-
49562	40149540	38.29	True	-
49563	42906473	40.92	True	-
49564	42906456	40.92	True	-
49565	848938	0.81	True	-
49566	809012	0.77	True	-
49567	809008	0.77	True	-
49568	848945	0.81	True	-
49569	848938	0.81	True	-
49570	36095742	34.42	True	-
49571	27451607	26.18	True	-
49572	36095807	34.42	True	-
49573	27451551	26.18	True	-
49574	36095728	34.42	True	-
49575	2452490	2.34	True	-
49576	2608256	2.49	True	-
49577	2452416	2.34	True	-
49578	2452373	2.34	True	-
49579	2452377	2.34	True	-
49580	3058583	2.92	True	-
49581	3049254	2.91	True	-
49582	3058534	2.92	True	-
49583	3058488	2.92	True	-
49584	3058731	2.92	True	-
49585	2679853	2.56	True	-
49586	3467377	3.31	True	-
49587	2679959	2.56	True	-
49588	3467323	3.31	True	-
49589	3467307	3.31	True	-
49590	667199	0.64	True	-
49591	631306	0.60	True	-
49592	667129	0.64	True	-
49593	631236	0.60	True	-
49594	667268	0.64	True	-
49595	2661664	2.54	True	-
49596	2254111	2.15	True	-
49597	2661723	2.54	True	-
49598	2661756	2.54	True	-
49599	2661781	2.54	True	-
49600	11618940	11.08	True	-
49601	11020997	10.51	True	-
49602	11618853	11.08	True	-
49603	11618822	11.08	True	-
49604	11618865	11.08	True	-
49605	529432	0.50	True	-
49606	520286	0.50	True	-
49607	529454	0.50	True	-
49608	529450	0.50	True	-
49609	529481	0.50	True	-
49610	21527706	20.53	True	-
49611	20233015	19.30	True	-
49612	20233141	19.30	True	-
49613	21527706	20.53	True	-
49614	21527737	20.53	True	-
49615	2226270	2.12	True	-
49616	1918335	1.83	True	-
49617	2226228	2.12	True	-
49618	2226199	2.12	True	-
49619	2226256	2.12	True	-
49620	12260938	11.69	True	-
49621	12864162	12.27	True	-
49622	12260985	11.69	True	-
49623	12260990	11.69	True	-
49624	12260933	11.69	True	-
49625	2357306	2.25	True	-
49626	2952570	2.82	True	-
49627	2357322	2.25	True	-
49628	2952650	2.82	True	-
49629	2357283	2.25	True	-
49630	2469373	2.35	True	-
49631	2762325	2.63	True	-
49632	2762308	2.63	True	-
49633	2469301	2.35	True	-
49634	2762302	2.63	True	-
49635	2293184	2.19	True	-
49636	2009100	1.92	True	-
49637	2009021	1.92	True	-
49638	2008997	1.92	True	-
49639	2293126	2.19	True	-
49640	41335	0.04	True	-
49641	1142332	1.09	True	-
49642	41479	0.04	True	-
49643	1142403	1.09	True	-
49644	41396	0.04	True	-
49645	1199177	1.14	True	-
49646	1166962	1.11	True	-
49647	1199162	1.14	True	-
49648	1166987	1.11	True	-
49649	1166938	1.11	True	-
49650	898956	0.86	True	-
49651	916649	0.87	True	-
49652	898977	0.86	True	-
49653	899047	0.86	True	-
49654	899007	0.86	True	-
49655	11927757	11.38	True	-
49656	12017286	11.46	True	-
49657	12017327	11.46	True	-
49658	11927737	11.38	True	-
49659	12017339	11.46	True	-
49660	13165443	12.56	True	-
49661	9498759	9.06	True	-
49662	13165392	12.56	True	-
49663	13165499	12.56	True	-
49664	13165433	12.56	True	-
49665	19064	0.02	True	-
49666	19074	0.02	True	-
49667	19116	0.02	True	-
49668	19117	0.02	True	-
49669	19038	0.02	True	-
49670	3387977	3.23	True	-
49671	3060693	2.92	True	-
49672	3060784	2.92	True	-
49673	3060680	2.92	True	-
49674	3387952	3.23	True	-
49675	2616616	2.50	True	-
49676	2601121	2.48	True	-
49677	2601068	2.48	True	-
49678	2601050	2.48	True	-
49679	2616616	2.50	True	-
49680	646078	0.62	True	-
49681	639673	0.61	True	-
49682	639562	0.61	True	-
49683	639582	0.61	True	-
49684	646062	0.62	True	-
49685	3222717	3.07	True	-
49686	3863373	3.68	True	-
49687	3222776	3.07	True	-
49688	3863430	3.68	True	-
49689	3222667	3.07	True	-
49690	6072536	5.79	True	-
49691	5812535	5.54	True	-
49692	6072557	5.79	True	-
49693	5812642	5.54	True	-
49694	6072486	5.79	True	-
49695	10839361	10.34	True	-
49696	12115334	11.55	True	-
49697	10839285	10.34	True	-
49698	10839319	10.34	True	-
49699	10839391	10.34	True	-
49700	4174613	3.98	True	-
49701	4200662	4.01	True	-
49702	4200693	4.01	True	-
49703	4174673	3.98	True	-
49704	4200762	4.01	True	-
49705	1986359	1.89	True	-
49706	2106214	2.01	True	-
49707	2106365	2.01	True	-
49708	2106237	2.01	True	-
49709	1986370	1.89	True	-
49710	6914358	6.59	True	-
49711	6068358	5.79	True	-
49712	6914323	6.59	True	-
49713	6068370	5.79	True	-
49714	6914388	6.59	True	-
49715	6797700	6.48	True	-
49716	7772151	7.41	True	-
49717	6797700	6.48	True	-
49718	6797685	6.48	True	-
49719	6797682	6.48	True	-
49720	9145038	8.72	True	-
49721	9069564	8.65	True	-
49722	9144991	8.72	True	-
49723	9069584	8.65	True	-
49724	9145072	8.72	True	-
49725	919082	0.88	True	-
49726	1126841	1.07	True	-
49727	1126819	1.07	True	-
49728	919122	0.88	True	-
49729	1126900	1.07	True	-
49730	3203162	3.05	True	-
49731	2106760	2.01	True	-
49732	2106815	2.01	True	-
49733	3203150	3.05	True	-
49734	3203272	3.05	True	-
49735	793849	0.76	True	-
49736	743946	0.71	True	-
49737	743951	0.71	True	-
49738	743888	0.71	True	-
49739	793846	0.76	True	-
49740	15896196	15.16	True	-
49741	15366910	14.66	True	-
49742	15366917	14.66	True	-
49743	15896265	15.16	True	-
49744	15366974	14.66	True	-
49745	5926981	5.65	True	-
49746	8562091	8.17	True	-
49747	5927017	5.65	True	-
49748	5927044	5.65	True	-
49749	5926971	5.65	True	-
49750	11259605	10.74	True	-
49751	11613007	11.08	True	-
49752	11612969	11.07	True	-
49753	11612914	11.07	True	-
49754	11259603	10.74	True	-
49755	1697173	1.62	True	-
49756	2396661	2.29	True	-
49757	1697231	1.62	True	-
49758	1697129	1.62	True	-
49759	1697272	1.62	True	-
49760	19055	0.02	True	-
49761	19055	0.02	True	-
49762	19036	0.02	True	-
49763	19138	0.02	True	-
49764	19073	0.02	True	-
49765	456020	0.43	True	-
49766	451558	0.43	True	-
49767	451581	0.43	True	-
49768	456027	0.43	True	-
49769	456003	0.43	True	-
49770	11394346	10.87	True	-
49771	11537042	11.00	True	-
49772	11394260	10.87	True	-
49773	11394305	10.87	True	-
49774	11394192	10.87	True	-
49775	13783775	13.15	True	-
49776	13525882	12.90	True	-
49777	13525789	12.90	True	-
49778	13783768	13.15	True	-
49779	13783817	13.15	True	-
49780	9475333	9.04	True	-
49781	6445286	6.15	True	-
49782	9475227	9.04	True	-
49783	9475347	9.04	True	-
49784	9475222	9.04	True	-
49785	25317417	24.14	True	-
49786	25037811	23.88	True	-
49787	25317448	24.14	True	-
49788	25037753	23.88	True	-
49789	25037708	23.88	True	-
49790	24390498	23.26	True	-
49791	21231671	20.25	True	-
49792	24390554	23.26	True	-
49793	24390464	23.26	True	-
49794	24390559	23.26	True	-
49795	2598302	2.48	True	-
49796	2148016	2.05	True	-
49797	2598355	2.48	True	-
49798	2148014	2.05	True	-
49799	2147949	2.05	True	-
49800	18814110	17.94	True	-
49801	18378899	17.53	True	-
49802	18814159	17.94	True	-
49803	18814105	17.94	True	-
49804	18814177	17.94	True	-
49805	1373940	1.31	True	-
49806	2216683	2.11	True	-
49807	1373962	1.31	True	-
49808	1373968	1.31	True	-
49809	1373888	1.31	True	-
49810	8127016	7.75	True	-
49811	10945454	10.44	True	-
49812	10945453	10.44	True	-
49813	8126890	7.75	True	-
49814	10945384	10.44	True	-
49815	11326522	10.80	True	-
49816	11395671	10.87	True	-
49817	11326567	10.80	True	-
49818	11395638	10.87	True	-
49819	11326570	10.80	True	-
49820	5168756	4.93	True	-
49821	2870966	2.74	True	-
49822	5168760	4.93	True	-
49823	5168853	4.93	True	-
49824	5168833	4.93	True	-
49825	6351997	6.06	True	-
49826	6732922	6.42	True	-
49827	6732807	6.42	True	-
49828	6351985	6.06	True	-
49829	6732941	6.42	True	-
49830	527680	0.50	True	-
49831	555973	0.53	True	-
49832	527641	0.50	True	-
49833	527615	0.50	True	-
49834	527621	0.50	True	-
49835	308935	0.29	True	-
49836	370373	0.35	True	-
49837	308850	0.29	True	-
49838	370345	0.35	True	-
49839	370295	0.35	True	-
49840	3466778	3.31	True	-
49841	2701421	2.58	True	-
49842	3466814	3.31	True	-
49843	2701479	2.58	True	-
49844	3466765	3.31	True	-
49845	7338309	7.00	True	-
49846	7594251	7.24	True	-
49847	7338272	7.00	True	-
49848	7338135	7.00	True	-
49849	7338199	7.00	True	-
49850	4202294	4.01	True	-
49851	3659077	3.49	True	-
49852	4202350	4.01	True	-
49853	3659023	3.49	True	-
49854	4202299	4.01	True	-
49855	13378284	12.76	True	-
49856	13705259	13.07	True	-
49857	13378263	12.76	True	-
49858	13378235	12.76	True	-
49859	13705161	13.07	True	-
49860	1241985	1.18	True	-
49861	1361298	1.30	True	-
49862	1361412	1.30	True	-
49863	1241940	1.18	True	-
49864	1241945	1.18	True	-
49865	347197	0.33	True	-
49866	389725	0.37	True	-
49867	389793	0.37	True	-
49868	347233	0.33	True	-
49869	347314	0.33	True	-
49870	24783507	23.64	True	-
49871	34814449	33.20	True	-
49872	34814499	33.20	True	-
49873	24783500	23.64	True	-
49874	34814485	33.20	True	-
49875	16311366	15.56	True	-
49876	16768372	15.99	True	-
49877	16311412	15.56	True	-
49878	16311422	15.56	True	-
49879	16768393	15.99	True	-
49880	1120391	1.07	True	-
49881	1122419	1.07	True	-
49882	1120419	1.07	True	-
49883	1120440	1.07	True	-
49884	1120426	1.07	True	-
49885	23074722	22.01	True	-
49886	16627542	15.86	True	-
49887	16627666	15.86	True	-
49888	16627592	15.86	True	-
49889	23074699	22.01	True	-
49890	3042020	2.90	True	-
49891	3046950	2.91	True	-
49892	3042029	2.90	True	-
49893	3042052	2.90	True	-
49894	3046953	2.91	True	-
49895	374002	0.36	True	-
49896	395452	0.38	True	-
49897	374121	0.36	True	-
49898	374016	0.36	True	-
49899	374061	0.36	True	-
49900	2707577	2.58	True	-
49901	2894399	2.76	True	-
49902	2894405	2.76	True	-
49903	2707556	2.58	True	-
49904	2894400	2.76	True	-
49905	1726291	1.65	True	-
49906	1652400	1.58	True	-
49907	1726338	1.65	True	-
49908	1726324	1.65	True	-
49909	1726276	1.65	True	-
49910	7343159	7.00	True	-
49911	9894717	9.44	True	-
49912	7343246	7.00	True	-
49913	7343137	7.00	True	-
49914	7343166	7.00	True	-
49915	8341219	7.95	True	-
49916	8677253	8.28	True	-
49917	8341298	7.95	True	-
49918	8341208	7.95	True	-
49919	8341234	7.95	True	-
49920	16396025	15.64	True	-
49921	16004075	15.26	True	-
49922	16395951	15.64	True	-
49923	16395926	15.64	True	-
49924	16395971	15.64	True	-
49925	3827469	3.65	True	-
49926	4182749	3.99	True	-
49927	3827386	3.65	True	-
49928	3827481	3.65	True	-
49929	3827499	3.65	True	-
49930	2182401	2.08	True	-
49931	1736564	1.66	True	-
49932	1736513	1.66	True	-
49933	1736433	1.66	True	-
49934	1736512	1.66	True	-
49935	843699	0.80	True	-
49936	801733	0.76	True	-
49937	843589	0.80	True	-
49938	843524	0.80	True	-
49939	843621	0.80	True	-
49940	748441	0.71	True	-
49941	756785	0.72	True	-
49942	756691	0.72	True	-
49943	756746	0.72	True	-
49944	748445	0.71	True	-
49945	748881	0.71	True	-
49946	790911	0.75	True	-
49947	790896	0.75	True	-
49948	748860	0.71	True	-
49949	748913	0.71	True	-
49950	878448	0.84	True	-
49951	887436	0.85	True	-
49952	887378	0.85	True	-
49953	887362	0.85	True	-
49954	878356	0.84	True	-
49955	718671	0.69	True	-
49956	733476	0.70	True	-
49957	733459	0.70	True	-
49958	718763	0.69	True	-
49959	733454	0.70	True	-
49960	1562364	1.49	True	-
49961	1586966	1.51	True	-
49962	1562325	1.49	True	-
49963	1562259	1.49	True	-
49964	1562264	1.49	True	-
49965	1254183	1.20	True	-
49966	1346402	1.28	True	-
49967	1346415	1.28	True	-
49968	1346372	1.28	True	-
49969	1254171	1.20	True	-
49970	8491434	8.10	True	-
49971	6735899	6.42	True	-
49972	8491555	8.10	True	-
49973	6735882	6.42	True	-
49974	8491487	8.10	True	-
49975	15781633	15.05	True	-
49976	16917644	16.13	True	-
49977	15781687	15.05	True	-
49978	15781643	15.05	True	-
49979	15781588	15.05	True	-
49980	19156	0.02	True	-
49981	19018	0.02	True	-
49982	19077	0.02	True	-
49983	19174	0.02	True	-
49984	19048	0.02	True	-
49985	15175919	14.47	True	-
49986	14644941	13.97	True	-
49987	15175924	14.47	True	-
49988	15175910	14.47	True	-
49989	15175886	14.47	True	-
49990	18401059	17.55	True	-
49991	17890022	17.06	True	-
49992	18401066	17.55	True	-
49993	18401072	17.55	True	-
49994	17890022	17.06	True	-
49995	757346	0.72	True	-
49996	616095	0.59	True	-
49997	757198	0.72	True	-
49998	757342	0.72	True	-
49999	757249	0.72	True	-
50000	6408030	6.11	True	-
50001	5181280	4.94	True	-
50002	6408077	6.11	True	-
50003	5181255	4.94	True	-
50004	6407999	6.11	True	-
50005	5199860	4.96	True	-
50006	5731208	5.47	True	-
50007	5731246	5.47	True	-
50008	5199791	4.96	True	-
50009	5199812	4.96	True	-
50010	8883562	8.47	True	-
50011	7297958	6.96	True	-
50012	8883457	8.47	True	-
50013	7297906	6.96	True	-
50014	7297836	6.96	True	-
50015	856801	0.82	True	-
50016	903832	0.86	True	-
50017	856888	0.82	True	-
50018	856922	0.82	True	-
50019	856855	0.82	True	-
50020	11998801	11.44	True	-
50021	13723165	13.09	True	-
50022	11998850	11.44	True	-
50023	13723092	13.09	True	-
50024	13723077	13.09	True	-
50025	8100955	7.73	True	-
50026	5889740	5.62	True	-
50027	8100961	7.73	True	-
50028	8100980	7.73	True	-
50029	8100971	7.73	True	-
50030	28173068	26.87	True	-
50031	24038919	22.93	True	-
50032	28173014	26.87	True	-
50033	28173008	26.87	True	-
50034	28173056	26.87	True	-
50035	777394	0.74	True	-
50036	917388	0.87	True	-
50037	777430	0.74	True	-
50038	777337	0.74	True	-
50039	777440	0.74	True	-
50040	4851189	4.63	True	-
50041	4867859	4.64	True	-
50042	4851298	4.63	True	-
50043	4867791	4.64	True	-
50044	4851202	4.63	True	-
50045	824945	0.79	True	-
50046	858051	0.82	True	-
50047	858084	0.82	True	-
50048	858057	0.82	True	-
50049	825034	0.79	True	-
50050	950659	0.91	True	-
50051	798796	0.76	True	-
50052	950561	0.91	True	-
50053	950598	0.91	True	-
50054	798913	0.76	True	-
50055	11990832	11.44	True	-
50056	12075766	11.52	True	-
50057	12075760	11.52	True	-
50058	11990716	11.44	True	-
50059	11990835	11.44	True	-
50060	674534	0.64	True	-
50061	681597	0.65	True	-
50062	674606	0.64	True	-
50063	674562	0.64	True	-
50064	674512	0.64	True	-
50065	4007228	3.82	True	-
50066	4032989	3.85	True	-
50067	4007281	3.82	True	-
50068	4033019	3.85	True	-
50069	4007289	3.82	True	-
50070	9430447	8.99	True	-
50071	10484496	10.00	True	-
50072	9430392	8.99	True	-
50073	10484503	10.00	True	-
50074	10484435	10.00	True	-
50075	16324847	15.57	True	-
50076	16410685	15.65	True	-
50077	16324843	15.57	True	-
50078	16324905	15.57	True	-
50079	16410664	15.65	True	-
50080	8430362	8.04	True	-
50081	9467961	9.03	True	-
50082	8430484	8.04	True	-
50083	8430312	8.04	True	-
50084	8430360	8.04	True	-
50085	25157018	23.99	True	-
50086	25482209	24.30	True	-
50087	25482216	24.30	True	-
50088	25156885	23.99	True	-
50089	25482212	24.30	True	-
50090	3836096	3.66	True	-
50091	3594646	3.43	True	-
50092	3836048	3.66	True	-
50093	3836086	3.66	True	-
50094	3836111	3.66	True	-
50095	3981346	3.80	True	-
50096	3128677	2.98	True	-
50097	3981396	3.80	True	-
50098	3128607	2.98	True	-
50099	3981321	3.80	True	-
50100	5272848	5.03	True	-
50101	3811752	3.64	True	-
50102	5272838	5.03	True	-
50103	5272919	5.03	True	-
50104	5272836	5.03	True	-
50105	866319	0.83	True	-
50106	865690	0.83	True	-
50107	866189	0.83	True	-
50108	866237	0.83	True	-
50109	865658	0.83	True	-
50110	978343	0.93	True	-
50111	989434	0.94	True	-
50112	989405	0.94	True	-
50113	978370	0.93	True	-
50114	989327	0.94	True	-
50115	3048321	2.91	True	-
50116	3076204	2.93	True	-
50117	3076119	2.93	True	-
50118	3076225	2.93	True	-
50119	3048155	2.91	True	-
50120	691034	0.66	True	-
50121	914233	0.87	True	-
50122	914159	0.87	True	-
50123	914125	0.87	True	-
50124	690921	0.66	True	-
50125	1917471	1.83	True	-
50126	1929950	1.84	True	-
50127	1917510	1.83	True	-
50128	1917489	1.83	True	-
50129	1917457	1.83	True	-
50130	22885624	21.83	True	-
50131	23588443	22.50	True	-
50132	22885539	21.83	True	-
50133	23588487	22.50	True	-
50134	22885523	21.83	True	-
50135	9388704	8.95	True	-
50136	8045611	7.67	True	-
50137	9388677	8.95	True	-
50138	9388745	8.95	True	-
50139	8045585	7.67	True	-
50140	11188037	10.67	True	-
50141	9778230	9.33	True	-
50142	11187900	10.67	True	-
50143	9778239	9.33	True	-
50144	9778173	9.33	True	-
50145	520299	0.50	True	-
50146	530308	0.51	True	-
50147	530313	0.51	True	-
50148	520304	0.50	True	-
50149	530362	0.51	True	-
50150	9791718	9.34	True	-
50151	11388457	10.86	True	-
50152	11388598	10.86	True	-
50153	9791767	9.34	True	-
50154	9791779	9.34	True	-
50155	17885962	17.06	True	-
50156	19643747	18.73	True	-
50157	17885963	17.06	True	-
50158	17885963	17.06	True	-
50159	19643717	18.73	True	-
50160	19454618	18.55	True	-
50161	14318913	13.66	True	-
50162	19454519	18.55	True	-
50163	14319010	13.66	True	-
50164	19454565	18.55	True	-
50165	13389608	12.77	True	-
50166	17560800	16.75	True	-
50167	13389561	12.77	True	-
50168	17560766	16.75	True	-
50169	17560793	16.75	True	-
50170	1036509	0.99	True	-
50171	1344303	1.28	True	-
50172	1344279	1.28	True	-
50173	1036546	0.99	True	-
50174	1344358	1.28	True	-
50175	218725	0.21	True	-
